label,z,x,y,area,vec_0,vec_1,vec_2,theta,psi,eccentricity,percentile_intensity,area_volume,mean_intensity_0,percentile_intensity_0,area_volume_0,mean_intensity_1,percentile_intensity_1,area_volume_1,mean_intensity_2,percentile_intensity_2,area_volume_2
429,204,188,369,4327,0.9401183697512087,0.2925998317359266,0.1748221648545656,1.032232791528584,1.2229774193977823,2.669764242098833,104.0,26473.0,0.0,0.0,26473.0,33.01380022412773,43.0,26473.0,75.86835643863559,104.0,26473.0
430,204,187,319,6623,-0.3264797051794003,-0.5968124220421808,-0.7329569803215719,-2.45822107794765,-0.33257679299331033,3.4553659637838123,313.0,31158.0,0.0,0.0,31158.0,153.09505316986542,226.0,31158.0,167.7348246571239,313.0,31158.0
431,207,189,104,12701,-0.980844821433402,-0.18821645187232813,-0.05017971215411112,-1.8313424595768697,-1.3747522176989042,3.568299708800347,108.0,154463.0,0.0,0.0,154463.0,27.627468498389042,32.0,154463.0,64.19504778922244,108.0,154463.0
432,205,192,253,8891,-0.8862625874611484,-0.4466095989330965,-0.12279451212285065,-1.8391143931575247,-1.0892128349085133,1.9131755911822577,211.0,57922.0,0.0,0.0,57922.0,164.28429612237147,289.0,57922.0,167.21362061623103,211.0,57922.0
435,206,322,189,8574,0.41205115486094473,0.6308443923682259,-0.6574566133178107,2.376848387544973,0.424704064359101,3.3468218318283744,543.0,34989.0,0.0,0.0,34989.0,155.8707879619309,217.0,34989.0,349.76054378995303,543.0,34989.0
436,202,334,375,10523,-0.8695529290670433,-0.03559531194081577,0.49255525306178766,-0.0721412269023491,-1.0542963021808593,3.8777554378280072,543.0,69301.0,0.0,0.0,69301.0,44.65878799247726,88.0,69301.0,195.79721793336316,543.0,69301.0
437,207,131,253,8405,-0.9269971602736327,-0.2189794051919857,0.3045066254556457,-0.6234488831366036,-1.1863258240492203,3.7631872960004693,186.0,84554.0,0.0,0.0,84554.0,189.4127736909746,456.0,84554.0,137.77859513841253,186.0,84554.0
438,208,199,400,8431,-0.6241766833025318,-0.7303745954364639,-0.2774101987355062,-1.9337852259060717,-0.6740772882084682,3.123949619598281,191.0,88215.0,0.0,0.0,88215.0,33.69044569139791,43.0,88215.0,102.00881558313968,191.0,88215.0
440,208,255,147,11925,-0.11432150791932912,-0.9883576373296219,0.10039807547587207,-1.4695628561286302,-0.1145720030099835,3.1258344215023848,422.0,48247.0,0.0,0.0,48247.0,140.5417815270034,284.0,48247.0,250.42202278552725,422.0,48247.0
441,207,351,229,10801,-0.9384938468848649,0.33162290943696043,0.09620574460921455,1.2884412729126882,-1.2182422046058572,2.9198969632326333,212.0,52195.0,0.0,0.0,52195.0,87.21293227320625,181.0,52195.0,101.31008078679312,212.0,52195.0
442,207,349,331,17094,0.23080384552410219,-0.6520821970987367,0.7221623038612381,-0.73444692953502,0.23290375338463393,2.964673112379416,1203.0,31065.0,0.0,0.0,31065.0,181.0032619775739,249.0,31065.0,628.6416975159611,1203.0,31065.0
443,208,365,293,10564,-0.913482085909199,0.1356174178074145,0.38361229739181774,0.3398137131386925,-1.1517615282462919,3.1400658918935798,1191.0,56421.0,0.0,0.0,56421.0,217.3336582714474,333.0,56421.0,735.1072236696738,1191.0,56421.0
444,208,157,216,8665,0.8241115341472555,-0.12076449155923231,0.5534041171367421,-0.21485295967782314,0.9686318626153722,3.3400336294025013,253.0,83027.0,0.0,0.0,83027.0,59.04176954484686,70.0,83027.0,180.24223846861062,253.0,83027.0
445,212,183,357,6837,0.6409565580592915,0.5631222104153826,0.5216014444167876,0.8236572214408004,0.6957438226431175,2.230221777954954,186.0,20603.0,0.0,0.0,20603.0,51.704088401365496,72.0,20603.0,117.92865116730573,186.0,20603.0
446,219,346,165,26844,0.9463062242614231,-0.22903620088088203,-0.22813800343244184,-2.354229820523088,1.2416116357813807,4.658076146954875,280.0,24861.0,0.0,0.0,24861.0,39.23608597133395,53.0,24861.0,142.92802649397316,280.0,24861.0
447,211,96,208,4702,-0.9947250083691833,-0.032390301762240364,0.09732947177848562,-0.3212617230683938,-1.468038010782213,2.988334977553413,40.0,179054.0,0.0,0.0,179054.0,21.22764082343874,24.0,179054.0,34.02865615959431,40.0,179054.0
448,208,158,180,10566,0.9151861641011003,-0.018491561842025973,0.40260693881074144,-0.04589730998097497,1.1559695884199082,2.924074014676799,99.0,13896.0,0.0,0.0,13896.0,27.679500095950875,32.0,13896.0,74.6439502974477,99.0,13896.0
449,210,269,400,8857,-0.9187785530954312,-0.337226824162696,0.20524141745029856,-1.024066089908405,-1.1649752129369129,6.0293848395271885,291.0,118623.0,0.0,0.0,118623.0,38.764104206885115,82.0,118623.0,114.23991693572634,291.0,118623.0
451,213,332,212,4563,-0.9637638619705551,0.2022211259386981,0.17397078658121368,0.8603530280335249,-1.3007699554743726,1.605459835615302,1171.0,41907.0,0.0,0.0,41907.0,239.1196538366701,417.0,41907.0,592.3393148320488,1171.0,41907.0
452,211,227,106,10324,0.21120708488574275,0.9580363475602223,0.1937986688487182,1.3712023275176606,0.21280973890565136,2.094783748923175,308.0,111112.0,0.0,0.0,111112.0,44.79660762713898,54.0,111112.0,175.6155620755034,308.0,111112.0
453,212,270,247,7615,-0.20128899646135667,-0.867744001165984,-0.45442610878340656,-2.0532133426561283,-0.2026736743649752,2.590877328251831,271.0,82598.0,0.0,0.0,82598.0,105.21614728363076,174.0,82598.0,216.40817776055917,271.0,82598.0
454,215,159,323,10393,0.9248557730024476,-0.06253183430442222,-0.3751420648801849,-2.976422820611883,1.1806561916111338,2.731270008680321,290.8999999999651,65465.0,0.0,0.0,65465.0,84.38093637821737,152.0,65465.0,212.57339036126174,290.8999999999651,65465.0
455,214,244,206,7896,0.8698337249680879,-0.48879125088317565,-0.06687603433369205,-1.7067712734290696,1.0548651843308852,3.513711173099262,471.0,71705.0,0.0,0.0,71705.0,80.58094042721335,106.0,71705.0,263.1872533296144,471.0,71705.0
457,216,216,275,6368,-0.08417899761181342,-0.9472682762793347,-0.3091871748890115,-1.8862928206745746,-0.08427873282080305,2.4835599593352913,649.0,39315.0,0.0,0.0,39315.0,117.52205689092374,185.0,39315.0,296.34638178812156,649.0,39315.0
461,216,313,319,11027,-0.9714617676723916,-0.1569921997011979,-0.177807432869977,-2.418286779295352,-1.3313176707633656,2.816787989895005,2073.0,37982.0,0.0,0.0,37982.0,94.33028803117266,154.0,37982.0,578.1787513383532,2073.0,37982.0
462,219,179,275,5126,-0.9059178718232997,-0.3919665663066046,0.16023426727436796,-1.1827304772149243,-1.133542306597286,1.8861849715261982,167.0,43772.0,0.0,0.0,43772.0,86.09972128301197,142.0,43772.0,137.97734472569985,167.0,43772.0
463,208,341,263,16802,-0.9471271425201492,0.31039624125331805,0.08126714783618676,1.3147266669287145,-1.2441605550492492,8.936196884990792,311.0,60602.0,0.0,0.0,60602.0,51.615755255602124,65.0,60602.0,208.7804857925481,311.0,60602.0
465,219,162,367,10583,-0.9382247135690198,-0.25987401332820526,0.228472939415201,-0.8496105107162258,-1.2174636004345947,2.987557469415902,394.0,154436.0,0.0,0.0,154436.0,54.084252808067205,100.0,154436.0,139.71915442858747,394.0,154436.0
467,221,204,294,7193,-0.19249474258117746,-0.978098993703513,-0.07917153904517393,-1.6515645373975658,-0.19370380410561447,1.9900848609056374,1772.0,29070.0,0.0,0.0,29070.0,129.43511065244812,194.0,29070.0,757.1767228528838,1772.0,29070.0
471,223,175,161,4103,0.573936351628542,-0.5682210659821553,0.5896794760320405,-0.7668681142186925,0.6113046812456379,2.3719177596247993,193.0,24372.0,0.0,0.0,24372.0,56.12592319054653,92.0,24372.0,133.1500902675201,193.0,24372.0
472,218,264,281,7268,0.5258441489850451,-0.5954197228265514,0.6074234804873336,-0.7754190080377418,0.5537072471599535,2.526503328040268,141.0,40204.0,0.0,0.0,40204.0,75.81938778894306,98.0,40204.0,128.7144811461546,141.0,40204.0
473,222,131,288,7909,-0.5885741236200196,-0.4386045757697233,-0.6791218794287126,-2.568146902263665,-0.6292939751085811,2.2627441699901505,429.0,134626.0,0.0,0.0,134626.0,76.1236066336864,133.0,134626.0,191.11866207121952,429.0,134626.0
474,228,214,384,13109,0.8700226588502956,0.25117897075482826,-0.4242283556501232,2.607013813810385,1.0552482787477269,4.2687018672348715,257.0,115437.0,0.0,0.0,115437.0,46.02727894869063,84.0,115437.0,136.64786853435206,257.0,115437.0
477,225,295,346,10967,-0.1598633971259866,0.45970617127344576,-0.8735639245942156,2.657172379879214,-0.16055226880854032,2.0440141821331927,381.0,46651.0,0.0,0.0,46651.0,77.60347402342215,231.0,46651.0,175.84793466378,381.0,46651.0
478,224,350,345,12271,-0.8198955827019713,0.5687285057946403,0.06572001340833217,1.4557505533260575,-0.9612286108135353,4.216543632272737,636.0,152923.0,0.0,0.0,152923.0,103.26069546983341,151.0,152923.0,331.32581538857244,636.0,152923.0
479,227,267,216,6379,-0.7133856106306433,0.49988303477457224,0.49111905083157614,0.7942414903775817,-0.7943176659204749,2.178700924456662,726.0,48188.0,0.0,0.0,48188.0,77.36601090174594,92.0,48188.0,382.38318668548186,726.0,48188.0
481,227,306,380,9492,-0.8957394205351162,0.38895933017572165,0.21531727745043602,1.0652142773598963,-1.110091617135067,4.899480601425768,395.0,129848.0,0.0,0.0,129848.0,93.8926950485696,267.0,129848.0,139.84271609882325,395.0,129848.0
482,229,152,161,8920,-0.9040242635541541,-0.4251172375624523,-0.04489393313844134,-1.6760100169910659,-1.1290916585937443,4.055993958782624,156.0,155603.0,0.0,0.0,155603.0,31.08626011923506,52.0,155603.0,78.10135622920724,156.0,155603.0
483,230,224,309,7816,0.25067911834082524,0.4123940475633221,-0.8758373873968884,2.701530166220431,0.2533817091278249,2.370347891307896,194.0,28592.0,0.0,0.0,28592.0,72.00443014362992,91.0,28592.0,147.00751958589817,194.0,28592.0
484,229,244,316,7280,-0.8438637966073023,0.5336924158875568,0.05537416364707241,1.4674095698897922,-1.0044440473466358,3.2814272026705624,419.0,56266.0,0.0,0.0,56266.0,50.15291650375004,87.0,56266.0,179.65630516949253,419.0,56266.0
485,229,365,148,16496,0.23245607679340108,0.5265816676837861,0.8177260663701406,0.5721164034248009,0.23460217522006388,3.3876507854628124,79.0,163547.0,0.0,0.0,163547.0,32.74204764787289,56.0,163547.0,53.954451421711596,79.0,163547.0
486,230,373,268,13515,-0.5271271752658022,0.08315178272675694,0.8457084143637561,0.09800703867174826,-0.5552163634575996,2.4052784390929394,2580.0,141667.0,0.0,0.0,141667.0,283.15731257102925,395.0,141667.0,1221.061893972014,2580.0,141667.0
487,230,280,186,15898,-0.9110837921160895,0.1497973540929364,-0.38404046199602654,2.7696878208822433,-1.1459056218037866,3.732531998281221,420.0,38411.0,0.0,0.0,38411.0,114.30113769493114,180.0,38411.0,270.1987277949893,420.0,38411.0
488,231,269,371,17126,-0.7840239794004797,-0.18894867916284003,0.5912738759387688,-0.3093056049041737,-0.9011221878330687,3.0229228881945898,117.0,79495.0,0.0,0.0,79495.0,44.699255718389,58.0,79495.0,88.75782543975512,117.0,79495.0
489,232,365,187,12628,0.787300759368092,-0.558005180432797,0.26227415600586285,-1.131418234682488,0.9064188388323612,3.323895620864173,279.0,109746.0,0.0,0.0,109746.0,99.38557517661995,139.0,109746.0,169.60628481524003,279.0,109746.0
491,232,205,189,9157,0.5079213795038842,-0.6676860332996704,0.5442529128809717,-0.8868958249170869,0.5327700060624294,3.170566211129277,807.0,51090.0,0.0,0.0,51090.0,133.295106674496,292.0,51090.0,526.5970901024336,807.0,51090.0
494,233,319,296,8801,0.9058565393728393,0.22688428533454563,-0.3576974296017467,2.5763400007558914,1.1333974903161512,1.685486910107058,219.0,26200.0,0.0,0.0,26200.0,48.78230279898219,61.0,26200.0,157.9435114503817,219.0,26200.0
495,235,242,276,8705,0.10130542190180844,0.9943735163447013,-0.03095999815196652,1.6019214515660858,0.10147950642624053,1.6699497426763614,645.0,47519.0,0.0,0.0,47519.0,123.87408545353789,176.0,47519.0,215.66872198489025,645.0,47519.0
496,237,275,277,6879,0.6588580469717638,0.28530851621460546,-0.6960640232880689,2.7525910307260353,0.719299734824208,1.8270753330912672,99.0,51964.0,0.0,0.0,51964.0,37.11050599132733,49.0,51964.0,75.25474687604239,99.0,51964.0
499,236,216,232,7911,-0.21558222928679313,0.9597217837595656,0.18016214972378028,1.3852326598452003,-0.21728804032525936,1.7151244440541162,275.0,58609.0,0.0,0.0,58609.0,87.52872994477526,150.0,58609.0,243.2719036325479,275.0,58609.0
500,234,217,365,7611,-0.22800838806063226,-0.9626102666391149,0.1462656813301237,-1.4200028305140349,-0.23003169939945456,3.457439643942059,1593.0,60383.0,0.0,0.0,60383.0,90.44180757277158,153.0,60383.0,741.3763255662466,1593.0,60383.0
502,241,302,163,14041,-0.7507945735053547,0.3598255216860403,-0.5539251775630726,2.565504105187739,-0.8492641807613717,2.2586534073160784,731.0,73058.0,0.0,0.0,73058.0,58.742615456212874,82.0,73058.0,382.09782182193146,731.0,73058.0
503,244,161,270,9615,-0.9720783087042478,-0.23008767078988798,0.04608064124090574,-1.3731370557890754,-1.3339309458091004,2.915668851528088,86.0,79015.0,0.0,0.0,79015.0,46.424467928030545,65.0,79015.0,68.51273386909658,86.0,79015.0
504,243,178,224,8850,-0.1527250805628508,-0.9018270621262766,-0.4042066300591313,-1.9921595111929922,-0.15332511775966087,2.419557832169323,571.0,50267.0,0.0,0.0,50267.0,56.19855305999297,88.0,50267.0,226.32093288506044,571.0,50267.0
505,246,180,313,8314,0.8072420645418492,-0.005267400383142111,-0.5901970041667591,-3.132668073324202,0.9394643498812139,4.358531610613264,78.0,40216.0,0.0,0.0,40216.0,34.14136164710563,43.0,40216.0,63.4202058882037,78.0,40216.0
506,238,254,173,7738,0.6043075489347696,0.2214020557727322,0.7653714888863173,0.28158759242451337,0.6488964874032846,5.007221349595532,117.0,31357.0,0.0,0.0,31357.0,34.041043467168414,38.0,31357.0,89.44853355444292,117.0,31357.0
508,243,203,143,15750,0.1147173082208875,-0.9888608592637164,0.09483744097548105,-1.4751830102497612,0.11497042452501312,4.32162438233553,76.0,62015.0,0.0,0.0,62015.0,30.91584831626757,40.0,62015.0,60.24611249966406,76.0,62015.0
511,247,315,208,9142,-0.7605250359294519,0.6159781283010088,0.20535972141413716,1.248996565642627,-0.8641213402280364,4.125058363503307,371.0,42588.0,0.0,0.0,42588.0,85.97770107385492,145.0,42588.0,257.64091606399296,371.0,42588.0
512,249,277,167,7840,0.5088976079915412,-0.44277976277316494,0.738220364294448,-0.5402676349543097,0.5339036851938171,2.4587056228956095,315.0,28655.0,0.0,0.0,28655.0,32.96999941836794,49.0,28655.0,118.35944861280754,315.0,28655.0
513,250,192,281,6687,-0.462476311553013,-0.5169512343995866,0.7203312311048744,-0.6224787098435004,-0.480786113594711,4.761997386211834,202.0,61477.0,0.0,0.0,61477.0,40.920441791239,69.0,61477.0,92.74069977389918,202.0,61477.0
514,250,220,343,15099,-0.0834221297523959,-0.9415715484703788,-0.32631850603155804,-1.9044103602404625,-0.08351919329787102,3.524199020514197,709.0,51822.0,0.0,0.0,51822.0,60.747353119009944,191.0,51822.0,205.8999588334427,709.0,51822.0
515,249,279,301,9178,-0.8838111679321762,0.23926449624795879,0.40203273532583483,0.5368359825319453,-1.0839467921128771,2.1392647253431596,284.0,42331.0,0.0,0.0,42331.0,68.68309276889278,100.0,42331.0,188.43624451741434,284.0,42331.0
516,251,278,129,13561,0.08470548120862736,-0.9906540991898565,-0.10690854601737419,-1.678297420727324,0.08480710356558421,3.300353671362916,322.0,166869.0,0.0,0.0,166869.0,63.03025127495221,161.0,166869.0,129.69119488940427,322.0,166869.0
517,251,342,293,19874,-0.22571892966231927,0.2049479121629217,-0.9523903181428066,2.9296318450680965,-0.22768094813901724,2.5632911691499083,251.0,116203.0,0.0,0.0,116203.0,46.122667515755474,80.0,116203.0,111.16074455909056,251.0,116203.0
518,253,232,299,13902,-0.8082055365983212,0.2793492687018927,0.5184281981986878,0.49423384762115696,-0.9410985703328437,2.910079444876894,71.0,51606.0,0.0,0.0,51606.0,33.10821093154543,38.0,51606.0,62.22966321745533,71.0,51606.0
519,252,324,229,14858,0.845026413236693,-0.512633497490386,0.1521093625754322,-1.282350069716982,1.00661456110599,2.772258515719144,451.0,35143.0,0.0,0.0,35143.0,99.01229263295677,136.0,35143.0,265.2915326902465,451.0,35143.0
520,250,186,192,8696,-0.39996327507116985,-0.8564134755478228,0.3264740992704364,-1.2065916870049105,-0.41147677623540413,2.7665215982434668,373.0,21573.0,0.0,0.0,21573.0,76.39934176980485,115.0,21573.0,252.17626971986587,373.0,21573.0
521,255,307,301,16682,-0.5058345674734793,-0.19842496610811758,0.839499209751808,-0.23210144656563306,-0.5303491592737112,2.8910581573443923,175.0,64593.0,0.0,0.0,64593.0,52.807249495559375,107.0,64593.0,127.38869020894937,175.0,64593.0
523,254,299,333,11135,0.594477992226691,-0.7293653726487411,-0.3385588131168433,-2.0053818207090135,0.6366163197364973,1.9323669802359402,1365.0,52627.0,0.0,0.0,52627.0,178.2904529360721,430.0,52627.0,759.825336804302,1365.0,52627.0
524,256,192,168,8961,-0.6631086542338934,0.7346610569714878,-0.14338774023483217,1.7635485400848037,-0.7249642110548279,2.1323419543422926,211.0,105183.0,0.0,0.0,105183.0,47.552788948784496,70.0,105183.0,115.14901647604651,211.0,105183.0
525,256,223,220,9286,-0.6327199774709517,0.38259714444489595,-0.6732643278622223,2.6248294807103845,-0.6850606481959871,2.2348422712698364,457.0,19894.0,0.0,0.0,19894.0,67.26146911966757,106.0,19894.0,224.53721390033846,457.0,19894.0
526,254,292,222,9533,-0.3998864738504777,0.65608023361522,0.6400386981197538,0.797774123733338,-0.4113929822309479,4.483570399948107,437.0,25377.0,0.0,0.0,25377.0,67.55550301454073,87.0,25377.0,238.6656815226386,437.0,25377.0
527,257,233,141,10368,-0.5313035796134145,0.7370111233948736,-0.41776920695785963,2.0864783979405317,-0.5601385495226855,1.6305330924317094,130.0,146952.0,0.0,0.0,146952.0,28.656069101928974,34.0,146952.0,75.47888652984194,130.0,146952.0
528,259,241,231,9533,0.403565033963727,-0.590275954072742,0.6990776504833853,-0.701212922810447,0.41540993418808125,2.597783336546726,283.0,20356.0,0.0,0.0,20356.0,85.37854522827013,114.0,20356.0,214.59211043426998,283.0,20356.0
532,265,263,217,7485,0.32079599391593544,0.6582741434467724,0.6810029973185915,0.7684288062134874,0.32656977887486965,2.3774666911338227,1100.0,18725.0,0.0,0.0,18725.0,80.4134401424121,241.0,18725.0,457.87115264797507,1100.0,18725.0
534,266,343,247,12299,-0.758337511012213,0.6493680633187064,0.056967865797433195,1.483292191240567,-0.8607589484791115,4.437777225228458,306.0,135852.0,0.0,0.0,135852.0,43.10228533011414,60.0,135852.0,224.5814293005133,306.0,135852.0
535,267,228,187,11037,-0.747618108278921,0.5531320961937222,-0.3675759082608471,2.157322048326128,-0.8444683116509529,1.9639277242637374,157.0,30760.0,0.0,0.0,30760.0,39.09934980494148,52.0,30760.0,92.6570329432163,157.0,30760.0
536,268,259,317,10524,-0.07715694972155221,0.9791772483168572,0.1877730584729681,1.3813303130969976,-0.07723371059728859,2.8804827388839915,566.0,22779.0,0.0,0.0,22779.0,105.86105623600685,152.0,22779.0,268.0137846261908,566.0,22779.0
537,272,204,219,11991,-0.5497632969106278,0.5319561498359516,-0.6440364679283835,2.4512144727801566,-0.5820808434442108,1.3562624894286819,263.0,1282.0,0.0,0.0,1282.0,57.500520020800835,70.0,1282.0,194.14326573062922,263.0,1282.0
538,268,255,248,8417,0.5039415383942193,0.029096663473974754,-0.8632475369530747,3.107899360704922,0.5281560833784327,1.9953094955700548,113.0,15132.0,0.0,0.0,15132.0,44.562846946867566,54.0,15132.0,86.1383381795753,113.0,15132.0
539,271,191,322,11446,-0.8351206519749659,-0.39181574759935167,0.3860750141851564,-0.7927779003494726,-0.9883520893314542,2.520325943101809,74.0,143441.0,0.0,0.0,143441.0,29.284284130757595,40.0,143441.0,51.01973633758828,74.0,143441.0
541,274,275,345,10585,0.8082898657320476,-0.15545088881608832,-0.567893048135964,-2.8744050367502942,0.9412417819969013,1.6713373861457352,274.0,75632.0,0.0,0.0,75632.0,52.628384810662155,76.0,75632.0,154.42474966504477,274.0,75632.0
543,276,204,247,6938,0.435378475293525,-0.8980243430480802,0.06322865287312378,-1.5005037112783453,0.45045864653752504,1.9853695276780634,328.0,39553.0,0.0,0.0,39553.0,56.26812968253567,83.0,39553.0,201.62295316832268,328.0,39553.0
544,283,243,241,5932,-0.01869032049141994,0.44745437229453394,-0.8941114341257652,2.677588414206461,-0.01869140883814302,3.000824617534073,306.0,63273.0,0.0,0.0,63273.0,81.3610650145665,127.0,63273.0,173.02909613895343,306.0,63273.0
545,276,254,184,11774,0.41507082639943166,0.2482676299061434,0.8752596146360687,0.27639038353711004,0.4280206508413987,2.1538429151810012,259.0,99869.0,0.0,0.0,99869.0,36.91288254279773,56.0,99869.0,119.87562707146361,259.0,99869.0
546,276,169,232,12970,0.4545743921916496,0.14726000638793438,0.8784512578864112,0.16609161014289506,0.47189432534657755,2.6376204837303514,338.0,106414.0,0.0,0.0,106414.0,61.88499946748861,103.0,106414.0,122.63119514349616,338.0,106414.0
548,278,272,276,11584,0.2624900054833495,0.8015197227879312,-0.5372756564402574,2.1613247210884774,0.26560179184276905,1.8869505428728695,170.0,51159.0,0.0,0.0,51159.0,70.60188171517557,127.0,51159.0,74.8749519471973,170.0,51159.0
549,280,302,209,11369,0.2667122270008986,-0.9634468941708018,-0.025192659265311283,-1.5969388365789043,0.26998006825582344,2.523568048753751,595.0,93693.0,0.0,0.0,93693.0,84.47376360382668,213.0,93693.0,283.4275879734879,595.0,93693.0
550,282,203,203,4759,0.23385580323163632,-0.7802899967605812,0.580050846262859,-0.9315464321786586,0.2360415725114566,2.5670214254810246,606.0,83736.0,0.0,0.0,83736.0,125.74992436546607,180.0,83736.0,460.44513709754466,606.0,83736.0
551,280,303,238,7951,0.226477202956662,-0.062370038651531436,0.9720175177534265,-0.06407770573646507,0.22845937928436563,3.0655208052356535,188.0,73054.0,0.0,0.0,73054.0,52.310710798404834,61.0,73054.0,145.9236592109946,188.0,73054.0
552,284,253,333,7523,0.05255351069038242,-0.7917832124700476,-0.6085371582448582,-2.2260737801383748,0.052577731812616046,4.803062783390407,205.0,101131.0,0.0,0.0,101131.0,35.42306183728695,40.0,101131.0,126.5242836848576,205.0,101131.0
